Format Version,1.24,Take Name,RADs_6s_period_1440deg_amplitude,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-10 03.52.52.945 PM,Capture Start Frame,1594343,Total Frames in Take,7261,Total Exported Frames,7261,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6330,52.750000,162.746979,185.395370,309.874847,58.843376,171.417938,306.645386,283.981934,176.258987,223.123367,287.050629,195.171158,306.153931,150.803329,218.322556,-20.869871,-54.096519,171.908905,67.673248,361.101868,190.881943,-42.559921,270.527771,186.845642,-35.315720,-51.255886,185.546112,148.912277,268.622711,171.281281,51.811172,368.618927,195.787125,132.953613,156.090195,170.060211,227.794373,,,,284.502563,168.869141,136.216019,76.322762,157.721527,231.828445,-41.152348,190.613602,314.804108,-48.977066,175.435471,233.574600,156.039780,192.132721,142.404465,58.433304,198.838730,-16.373741,151.527908,189.582901,62.236866,68.816055,176.882202,65.317070,-61.540993,190.276718,-9.881157,70.112732,168.030655,148.258072,351.924927,240.708817,290.462524
6331,52.758333,162.741928,185.434586,309.874603,58.837605,171.412842,306.638733,283.979919,176.272705,223.131607,287.046753,195.172226,306.165070,150.806839,218.339462,-20.856726,-54.104080,171.918396,67.661041,361.128021,190.872559,-42.556988,270.530914,186.880356,-35.308571,-51.264992,185.560043,148.903000,268.627533,171.297989,51.817402,368.641174,195.758514,132.959320,156.085449,170.056854,227.793869,,,,284.498077,168.856949,136.221466,76.321785,157.709213,231.825836,-41.160622,190.581680,314.797607,-48.984524,175.416153,233.564026,156.040543,192.132507,142.409058,58.436382,198.893417,-16.372698,151.528732,189.600418,62.240143,68.820236,176.892120,65.310669,-61.567398,190.266983,-9.870672,70.094078,168.100128,148.176605,351.956848,240.680054,290.493774
6332,52.766667,162.739502,185.470078,309.872650,58.823662,171.412506,306.636322,283.970703,176.276810,223.129837,287.043976,195.178253,306.170868,150.812088,218.372391,-20.851091,-54.113777,171.928986,67.659218,361.100677,190.888260,-42.531464,270.526184,186.903381,-35.303322,-51.280739,185.563492,148.909668,268.633575,171.301834,51.818714,368.556335,196.076660,133.145447,156.077774,170.080719,227.797058,,,,284.490387,168.864853,136.228973,76.313766,157.722000,231.823883,-41.203190,190.597046,314.751099,-48.998993,175.398636,233.567596,156.037323,192.134323,142.406403,58.420544,198.987061,-16.395300,151.525955,189.607590,62.242558,68.809341,176.944000,65.316246,-61.593494,190.255112,-9.879597,70.097351,168.127533,148.172440,351.980164,240.663162,290.509369
6333,52.775000,162.737183,185.470520,309.870483,58.820953,171.404099,306.639465,283.961029,176.289276,223.125961,287.039673,195.192352,306.168640,150.820221,218.393280,-20.841148,-54.128555,171.915390,67.645157,361.086853,190.901337,-42.528530,270.527527,186.901627,-35.298626,-51.289703,185.555878,148.909515,268.630493,171.299988,51.814548,368.540070,196.053864,133.153381,156.032608,170.136078,227.812515,,,,284.493713,168.857010,136.232025,76.309044,157.725128,231.824890,-41.299316,190.305374,314.720520,-49.009598,175.360443,233.566605,156.035873,192.137238,142.403412,58.442703,199.179230,-16.337234,151.529236,189.614273,62.243015,68.809608,176.960846,65.318260,-61.622780,190.271454,-9.862119,70.086075,168.140152,148.176971,351.971802,240.671997,290.499634
6334,52.783333,162.729950,185.494095,309.870209,58.806248,171.409973,306.642975,283.960052,176.290375,223.131180,287.034729,195.208221,306.157990,150.824966,218.407028,-20.833876,-54.134396,171.921799,67.649963,361.072815,190.906387,-42.522648,270.520050,186.913422,-35.284195,-51.294743,185.574524,148.913986,268.618683,171.287155,51.818325,368.616791,195.694626,132.983841,156.070145,170.097397,227.802414,,,,284.478577,168.852905,136.218063,76.310661,157.739990,231.828033,-41.325253,190.242859,314.725250,-49.021107,175.347290,233.566422,156.035706,192.142044,142.410446,58.446980,199.248779,-16.321934,151.525238,189.624344,62.250072,68.809387,176.981171,65.318672,-61.650101,190.251694,-9.838464,70.079018,168.136230,148.182083,351.985077,240.666397,290.496613
6335,52.791667,162.729858,185.499588,309.862518,58.809414,171.407089,306.646301,283.972717,176.257767,223.140518,287.040894,195.212296,306.168213,150.818130,218.416840,-20.828611,-54.136395,171.933350,67.655334,361.065063,190.915726,-42.508415,270.515625,186.916870,-35.278969,-51.301964,185.559418,148.919235,268.597473,171.200104,51.859215,368.650360,195.654831,132.971191,156.073135,170.109177,227.801575,,,,284.469330,168.838089,136.220520,76.305862,157.744003,231.826981,-41.333416,190.230972,314.737701,-49.018997,175.328415,233.577301,156.039520,192.140854,142.411469,58.443745,199.284912,-16.308104,151.528412,189.636353,62.254650,68.813759,177.002060,65.331032,-61.662804,190.220291,-9.825868,70.098923,168.043015,148.259384,351.914856,240.752594,290.444489
6336,52.800000,162.738800,185.534958,309.866547,58.810814,171.400711,306.643860,283.973175,176.244644,223.140854,287.053864,195.181854,306.166016,150.827286,218.434174,-20.831919,-54.138947,171.950974,67.653786,361.067383,190.895096,-42.517139,270.517334,186.921066,-35.281296,-51.300194,185.563080,148.922928,268.624512,171.245682,51.824490,368.657837,195.633102,132.970306,156.078232,170.115768,227.795593,,,,284.476074,168.815155,136.215775,76.311905,157.755692,231.829849,-41.327488,190.228333,314.742920,-49.024025,175.309860,233.579071,156.039658,192.137512,142.411865,58.451092,199.312271,-16.310562,151.535690,189.652115,62.255756,68.807945,177.018509,65.323395,-61.673222,190.189957,-9.821267,70.093094,168.040649,148.258087,351.957947,240.705399,290.458710
6337,52.808333,162.743805,185.548889,309.861847,58.812557,171.401352,306.649353,283.976868,176.243149,223.145432,287.057343,195.180115,306.165527,150.838104,218.431366,-20.832331,-54.121578,171.965485,67.663986,361.088318,190.895325,-42.513355,270.534576,186.943527,-35.277260,-51.294697,185.577698,148.924225,268.630554,171.285065,51.820183,368.662262,195.590134,132.975067,156.077682,170.155807,227.796234,,,,284.479431,168.807022,136.222015,76.318062,157.764114,231.827591,-41.293556,190.164581,314.797424,-49.013012,175.317825,233.581390,156.041092,192.140442,142.414413,58.466717,199.347839,-16.306026,151.546356,189.644653,62.251991,68.824387,177.024139,65.320984,-61.675694,190.157379,-9.842645,70.091522,168.126297,148.179993,351.930695,240.731171,290.446533
6338,52.816667,162.750549,185.571762,309.857300,58.817532,171.432220,306.651031,283.982239,176.243408,223.133408,287.070099,195.182938,306.159149,150.854279,218.456619,-20.827759,-54.098587,171.988495,67.663406,361.111816,190.884094,-42.520397,270.549561,186.957581,-35.281242,-51.272682,185.575439,148.925995,268.633911,171.297379,51.819813,368.668823,195.574341,132.973969,156.091736,170.164780,227.790176,,,,284.486511,168.788773,136.220581,76.337418,157.785645,231.821808,-41.293880,190.142181,314.800110,-48.999489,175.341476,233.574860,156.050598,192.137894,142.406586,58.490082,199.383621,-16.302267,151.559250,189.656281,62.251259,68.844955,177.056259,65.315331,-61.658833,190.134018,-9.831435,70.126686,168.070084,148.250381,351.993256,240.672867,290.477020
6339,52.825000,162.757599,185.590012,309.857910,58.816597,171.446106,306.644623,283.994598,176.242203,223.132858,287.085907,195.213242,306.157013,150.869675,218.468353,-20.827715,-54.064911,172.013565,67.657364,361.117004,190.890823,-42.521252,270.556061,186.973236,-35.285446,-51.257923,185.591431,148.911438,268.641724,171.282242,51.816944,368.682678,195.553696,132.979828,156.099014,170.185333,227.790588,,,,284.504272,168.785461,136.239639,76.344177,157.810532,231.821930,-41.367367,189.892059,314.764374,-48.993801,175.354843,233.557663,156.057312,192.154739,142.405884,58.505627,199.451157,-16.300308,151.573303,189.671738,62.253090,68.861145,177.103760,65.316978,-61.649734,190.096542,-9.827899,70.122261,168.176254,148.167419,352.002899,240.678055,290.475616
6340,52.833333,162.764603,185.615219,309.855377,58.815365,171.449371,306.631989,284.001984,176.239105,223.138214,287.082306,195.252945,306.109406,150.986694,218.375763,-20.871759,-54.019997,172.017685,67.643944,361.132416,190.876755,-42.522942,270.566528,186.976379,-35.275894,-51.214981,185.650803,148.876022,268.646545,171.291809,51.823318,368.697815,195.526154,132.971909,156.107162,170.187546,227.789536,,,,284.505432,168.770416,136.220459,76.350372,157.809875,231.812225,-41.373425,189.854294,314.755615,-48.989204,175.325241,233.544037,156.061127,192.155701,142.404236,58.551701,199.537811,-16.296551,151.586731,189.657990,62.255196,68.881699,177.121460,65.321159,-61.627064,190.067657,-9.834389,70.152390,168.102081,148.241928,351.992096,240.712143,290.440704
6341,52.841667,162.761734,185.646149,309.846680,58.802750,171.459625,306.620667,284.002319,176.229080,223.132690,287.072662,195.293961,306.104187,151.208054,217.905640,-20.821297,-53.984642,172.028931,67.621712,361.136810,190.878799,-42.514172,270.568268,186.966537,-35.275082,-51.240532,185.780304,148.798355,268.648224,171.286697,51.826916,368.699188,195.505829,132.970993,156.106216,170.183136,227.787796,,,,284.542419,168.657227,136.328079,76.347000,157.826752,231.803391,-41.390469,189.832428,314.722443,-48.996502,175.331024,233.521225,156.064667,192.156174,142.407425,58.614510,199.608627,-16.265493,151.598022,189.666977,62.267807,68.902092,177.153839,65.325150,-61.607445,190.028214,-9.842766,70.137932,168.165634,148.157227,352.021881,240.672623,290.455078
6342,52.850000,162.758911,185.664322,309.846375,58.790443,171.477509,306.611298,284.008392,176.217041,223.136139,287.085693,195.284042,306.105713,151.339111,218.083099,-20.813856,-53.948555,172.047791,67.609032,361.134277,190.954208,-42.471710,270.574188,186.968689,-35.261520,-51.236588,185.806519,148.787170,268.633331,171.203735,51.864731,368.700104,195.491760,132.984634,156.110229,170.186676,227.784927,,,,284.573242,168.512833,136.355957,76.344734,157.831909,231.802277,-41.392456,189.780975,314.633118,-49.004955,175.304443,233.503540,156.069611,192.152100,142.409683,58.643730,199.656784,-16.250751,151.612656,189.655914,62.268951,68.924179,177.177917,65.325943,-61.577045,190.011093,-9.847550,70.152039,168.185852,148.151550,352.023529,240.673981,290.455231
6343,52.858333,162.752441,185.682053,309.833710,58.780727,171.496292,306.606110,284.002747,176.210785,223.140274,287.059265,195.301758,306.094971,151.389999,218.179901,-20.817751,-53.924824,172.055115,67.580765,361.132721,190.897781,-42.502483,270.569214,186.960434,-35.258373,-51.242367,185.818802,148.765411,268.630066,171.168060,51.863419,368.765869,195.437515,132.948166,156.108627,170.195374,227.784653,,,,284.577728,168.466766,136.359177,76.344322,157.857391,231.790100,-41.401207,189.775162,314.607300,-49.010098,175.309982,233.484283,156.067093,192.153885,142.415100,58.664387,199.695358,-16.244059,151.620895,189.659256,62.267803,68.931259,177.215347,65.317589,-61.535885,189.948807,-9.880368,70.151512,168.210678,148.146179,352.023804,240.663239,290.448669
6344,52.866667,162.752472,185.691437,309.830414,58.773968,171.508591,306.595001,284.011414,176.173904,223.156082,287.113464,195.156494,306.172211,151.397644,218.200974,-20.813417,-53.890255,172.069183,67.557510,361.124420,190.958145,-42.456142,270.568970,186.952316,-35.254189,-51.232994,185.802261,148.752304,268.630707,171.160873,51.864471,368.737946,195.427887,132.971130,156.102539,170.193420,227.775543,,,,284.553070,168.417892,136.395309,76.346558,157.875778,231.777176,-41.424351,189.746628,314.601807,-49.021984,175.299026,233.458878,156.078445,192.164886,142.410950,58.688522,199.727173,-16.245722,151.627060,189.661407,62.269955,68.951355,177.231979,65.310593,-61.510006,189.914322,-9.906631,70.161919,168.226120,148.138031,352.055573,240.612183,290.483978
6345,52.875000,162.740677,185.715927,309.836304,58.757275,171.526352,306.587158,284.015289,176.134155,223.175644,287.095337,195.113190,306.196075,151.398026,218.206772,-20.806332,-53.870796,172.087067,67.519577,361.123596,190.970154,-42.443340,270.570587,186.966522,-35.240074,-51.240746,185.816803,148.721939,268.627625,171.167801,51.871643,368.710205,195.415192,133.008011,156.103531,170.231323,227.778503,,,,284.542480,168.373260,136.402451,76.362724,157.862396,231.746994,-41.444427,189.721329,314.590088,-49.034641,175.316803,233.428604,156.078308,192.170212,142.411041,58.728455,199.745895,-16.287294,151.624237,189.670059,62.266621,68.964081,177.272629,65.301888,-61.484146,189.870224,-9.926419,70.165939,168.246231,148.131699,352.048828,240.544876,290.503418
6346,52.883333,162.757767,185.736099,309.837616,58.750721,171.536819,306.587677,284.023071,176.083099,223.186813,287.096008,195.067291,306.198639,151.416061,218.211014,-20.802273,-53.829693,172.109421,67.490135,361.138428,190.961349,-42.431229,270.571625,186.954727,-35.235443,-51.266850,185.753738,148.719208,268.632690,171.162323,51.874882,368.693207,195.405472,133.024536,156.102417,170.252762,227.774078,,,,284.540955,168.362442,136.407745,76.344429,157.936310,231.765656,-41.458500,189.705002,314.574158,-49.039959,175.287903,233.401611,156.082870,192.175552,142.410812,58.765614,199.791138,-16.296843,151.635437,189.675156,62.273849,68.980682,177.294037,65.287224,-61.429165,189.794403,-9.959540,70.143478,168.273895,148.100220,351.984955,240.595047,290.468536
6347,52.891667,162.758957,185.733475,309.830566,58.754257,171.559174,306.578247,284.018005,176.093170,223.188919,287.109528,195.020386,306.199097,151.434433,218.215286,-20.801628,-53.773266,172.100906,67.438499,361.143036,190.960770,-42.426849,270.574951,186.945526,-35.227959,-51.287746,185.769058,148.714081,268.638916,171.155563,51.881527,368.692169,195.382996,133.029770,156.107483,170.272980,227.769867,,,,284.539673,168.358414,136.406326,76.360657,157.917496,231.732010,-41.468990,189.695786,314.561615,-49.037758,175.232834,233.378555,156.083954,192.183121,142.408279,58.793365,199.862000,-16.297264,151.644638,189.689041,62.275467,68.987885,177.359558,65.287834,-61.383118,189.748688,-10.000983,70.141701,168.321198,148.095734,351.951996,240.648346,290.438660
6348,52.900000,162.875778,186.080475,309.875610,58.758656,171.566055,306.574432,284.031921,176.067154,223.182831,287.129547,194.999130,306.195923,151.441803,218.245468,-20.792608,-53.783501,172.139999,67.453041,361.138916,190.952133,-42.435184,270.582458,186.916550,-35.236359,-51.292152,185.758041,148.711273,268.640015,171.138031,51.876705,368.702667,195.351242,133.021194,156.118362,170.271805,227.763763,,,,284.546722,168.333466,136.402969,76.365501,157.967361,231.720490,-41.468540,189.696838,314.553680,-49.041527,175.200974,233.374084,156.058731,192.294235,142.347061,58.807686,199.930405,-16.281088,151.658020,189.689194,62.274975,69.017464,177.451828,65.291885,-61.355640,189.795929,-10.022870,70.184296,168.363647,148.121094,352.011627,240.577347,290.464417
6349,52.908333,162.886047,186.093567,309.876251,58.751808,171.583527,306.577423,284.044556,176.055557,223.172760,287.134460,195.011688,306.175751,151.383026,218.729294,-20.755600,-53.772217,172.147842,67.443977,361.137482,190.952301,-42.442417,270.577972,186.905121,-35.244099,-51.298420,185.758087,148.710617,268.636322,171.144684,51.874100,368.711029,195.339737,133.013351,156.136612,170.311310,227.743500,,,,284.552917,168.326782,136.398224,76.373619,157.992157,231.721924,-41.472210,189.673248,314.565918,-49.053802,175.200165,233.380692,156.049408,192.346085,142.346664,58.820755,199.990524,-16.266872,151.662354,189.693481,62.277359,69.031532,177.505005,65.301994,-61.361473,189.768890,-10.012885,70.190979,168.409332,148.132751,351.984528,240.602631,290.417664
6350,52.916667,162.895447,186.123215,309.875488,58.755032,171.616852,306.594391,284.048553,176.058914,223.169449,287.147217,195.021454,306.167908,151.349869,218.868027,-20.776531,-53.718559,172.109299,67.406311,361.136902,190.957199,-42.445347,270.583984,186.938644,-35.238503,-51.299168,185.736633,148.726944,268.638855,171.141205,51.869205,368.782959,195.286499,132.972366,156.153030,170.337036,227.743469,,,,284.535736,168.291138,136.418976,76.410736,158.166550,231.753754,-41.483448,189.654968,314.587128,-49.070778,175.227097,233.413864,156.059219,192.335464,142.345459,58.832787,200.042419,-16.248539,151.672302,189.691010,62.283585,69.042564,177.564301,65.323486,-61.311001,189.731171,-10.009681,70.198624,168.450317,148.150040,352.018250,240.575500,290.438324
6351,52.925000,162.900299,186.130508,309.876190,58.760723,171.628769,306.605103,284.051788,176.065735,223.170105,287.158051,195.019897,306.170715,151.361328,218.870636,-20.764112,-53.708210,172.107559,67.403435,361.156464,190.954742,-42.440346,270.592072,186.964096,-35.236809,-51.300591,185.719482,148.732178,268.646545,171.145569,51.874359,368.814453,195.262634,132.957855,156.153030,170.354187,227.744843,,,,284.536377,168.257629,136.416824,76.417137,158.187607,231.748383,-41.455254,189.611649,314.649017,-49.075081,175.220383,233.422531,156.100143,192.238663,142.402527,58.839729,200.073898,-16.240423,151.680008,189.685196,62.284508,69.056923,177.569412,65.331619,-61.250992,189.610611,-9.995838,70.211372,168.487183,148.158340,352.024414,240.578430,290.435150
6352,52.933333,162.896393,186.157150,309.880157,58.750191,171.671097,306.621429,284.051392,176.050369,223.178604,287.150085,195.020081,306.191193,151.378876,218.864883,-20.747246,-53.729137,172.134933,67.447845,361.169067,190.952332,-42.422379,270.599640,187.008850,-35.214493,-51.306419,185.722168,148.737335,268.647736,171.150940,51.878094,368.823395,195.175171,133.044296,156.143021,170.379044,227.751541,,,,284.529144,168.264969,136.427612,76.408478,158.207642,231.764297,-41.467106,189.594589,314.671539,-49.095390,175.227661,233.428497,156.079269,192.296692,142.357803,58.843090,200.114929,-16.217386,151.699951,189.720352,62.290340,69.065437,177.597824,65.347382,-61.263176,189.595047,-9.944132,70.215691,168.660477,148.218826,352.012848,240.571152,290.448029
6353,52.941667,162.878799,186.162033,309.889709,58.729401,171.677185,306.626007,284.035400,176.056641,223.195358,287.135010,195.025116,306.206360,151.382080,218.870819,-20.732296,-53.728729,172.085800,67.439026,361.179810,190.938019,-42.403492,270.603943,187.017014,-35.203178,-51.310326,185.721329,148.737579,268.796356,171.222519,51.943951,368.816193,195.004730,133.166550,156.133530,170.381012,227.756134,,,,284.526337,168.257370,136.431046,76.395218,158.192764,231.773727,-41.529419,189.664047,314.714264,-49.116253,175.224670,233.429703,156.094986,192.260651,142.407593,58.849373,200.132126,-16.217253,151.699677,189.739395,62.294109,69.067162,177.600540,65.350243,-61.264786,189.554565,-9.914616,70.207527,168.659195,148.230896,351.979340,240.587845,290.441956
6354,52.950000,162.867737,186.185699,309.894501,58.711349,171.647293,306.635803,284.024933,176.045929,223.206421,287.123596,195.016037,306.219604,151.433472,219.165207,-20.604994,-53.694435,172.030838,67.401146,361.213287,190.902954,-42.378479,270.609924,187.139130,-35.135349,-51.311192,185.710541,148.733795,268.689667,171.127792,51.885532,368.787201,194.972076,133.210739,156.114166,170.392212,227.764053,,,,284.524231,168.247284,136.440567,76.386452,158.188278,231.773560,-41.543449,189.636597,314.716858,-49.128719,175.219574,233.424881,156.106461,192.198151,142.429535,58.846268,200.173859,-16.212492,151.695648,189.738937,62.299679,69.063019,177.626480,65.369797,-61.268623,189.525467,-9.889562,70.205215,168.651947,148.241470,351.990509,240.573227,290.467102
6355,52.958333,162.849945,186.175354,309.892120,58.700401,171.632812,306.649475,284.016296,176.038467,223.216736,287.108765,195.009506,306.236328,151.433472,219.231155,-20.600773,-53.681820,172.012558,67.391090,361.240906,190.901932,-42.341831,270.618866,187.172516,-35.124825,-51.308861,185.707581,148.731873,268.789642,171.237366,51.957336,368.778168,194.964020,133.221024,156.100723,170.423096,227.767899,,,,284.537903,168.257065,136.434952,76.385361,158.188538,231.773621,-41.553612,189.612762,314.730042,-49.128864,175.226990,233.425797,156.108749,192.182541,142.436783,58.846840,200.207779,-16.198702,151.696976,189.750931,62.311527,69.070549,177.634201,65.376755,-61.267105,189.498764,-9.847599,70.203476,168.661423,148.246063,351.949677,240.582703,290.468201
6356,52.966667,162.826523,186.229111,309.895081,58.683155,171.629898,306.654205,284.005920,176.029953,223.222900,287.091339,194.995697,306.247559,151.434921,219.247314,-20.597963,-53.669510,172.007324,67.382233,361.263794,190.900467,-42.331467,270.636261,187.197495,-35.136883,-51.305153,185.714569,148.724503,268.824127,171.198303,51.960491,368.779602,194.938065,133.220367,156.072327,170.386871,227.784363,,,,284.462616,168.305222,136.366821,76.377831,158.194550,231.772110,-41.564384,189.586639,314.735992,-49.135296,175.260391,233.417358,156.108826,192.184799,142.433746,58.777496,200.621613,-16.124367,151.698608,189.769867,62.310127,69.082375,177.664886,65.381905,-61.251415,189.494751,-9.831195,70.219513,168.684830,148.237976,351.948944,240.553024,290.493652
6357,52.975000,162.711349,185.907318,309.843079,58.675789,171.633270,306.662201,283.987671,176.022491,223.231583,287.077271,194.953598,306.269104,151.443436,219.258957,-20.586546,-53.652611,171.976410,67.389709,361.300903,190.937164,-42.310383,270.655518,187.238586,-35.129623,-51.306725,185.693039,148.722305,268.829193,171.203522,51.965828,368.791718,194.930420,133.233200,156.051056,170.399521,227.794464,,,,284.499664,168.301743,136.427048,76.349205,158.087463,231.761673,-41.571003,189.587616,314.746307,-49.142918,175.268021,233.424911,156.104965,192.192825,142.439529,58.845299,200.600571,-16.134563,151.702377,189.772751,62.312859,69.092155,177.691956,65.393700,-61.225876,189.493591,-9.820316,70.218948,168.728043,148.263138,351.861023,240.604904,290.481384
6358,52.983333,162.800781,186.266357,309.885651,58.656769,171.611526,306.658539,283.958649,176.004929,223.242599,287.056335,194.886551,306.278198,151.442566,219.266571,-20.583961,-53.648457,171.958710,67.376953,361.301941,190.949875,-42.295486,270.666779,187.248230,-35.128555,-51.315132,185.695877,148.719254,268.817444,171.210358,51.963039,368.789520,194.904892,133.243439,156.029984,170.419144,227.782379,,,,284.444275,168.283463,136.369003,76.329063,158.062927,231.761749,-41.581299,189.568039,314.746674,-49.188995,175.303436,233.413055,156.102661,192.198456,142.438477,58.777523,200.709686,-16.121489,151.703796,189.785324,62.317268,69.092514,177.713013,65.394310,-61.214592,189.497116,-9.828034,69.704697,169.614227,148.237411,351.822784,240.570541,290.513794
6359,52.991667,162.678925,185.944366,309.825104,58.646751,171.597000,306.659882,283.933960,175.929672,223.257477,287.037689,194.818268,306.300140,151.671097,218.806946,-20.551867,-53.657791,171.954666,67.373985,361.299255,190.948471,-42.287994,270.660980,187.265869,-35.120007,-51.319824,185.687729,148.723099,268.818054,171.203842,51.960526,368.777527,194.896332,133.253555,156.014587,170.419739,227.785950,,,,284.482635,167.856003,136.318588,76.300583,158.108139,231.779099,-41.649475,189.517746,314.730560,-49.203236,175.285477,233.411041,156.094513,192.203079,142.436264,58.767857,200.740646,-16.126429,151.698013,189.788162,62.311569,69.078346,177.715744,65.394279,-61.204800,189.502625,-9.827090,70.200348,168.735214,148.266510,350.077881,242.400909,289.428925
6360,53.000000,162.653122,185.956238,309.816528,58.633060,171.559052,306.646545,283.873871,175.800568,223.269867,287.021454,194.749634,306.303040,151.652466,218.773148,-20.549082,-53.680984,171.965164,67.363327,361.288300,190.942093,-42.284580,270.655365,187.272293,-35.120556,-51.335037,185.702438,148.721146,268.807159,171.212189,51.961864,368.707642,194.885117,133.296249,155.990311,170.434860,227.772141,,,,284.419342,167.763626,136.263992,76.283234,158.094727,231.766632,-41.668663,189.482010,314.735291,-49.216591,175.264481,233.409027,156.086899,192.192230,142.429291,58.757080,200.755249,-16.142193,151.681580,189.816422,62.307293,69.025948,177.780884,65.407379,-61.220257,189.481079,-9.840582,70.279755,168.527756,148.400345,350.081055,242.329559,289.451691
6361,53.008333,162.643219,185.969376,309.795288,58.631546,171.520248,306.645721,283.858307,175.721222,223.261475,286.999298,194.740875,306.283539,151.655823,218.791122,-20.555271,-53.699562,171.941269,67.343857,361.293610,190.940521,-42.291496,270.660095,187.283096,-35.130077,-51.345818,185.687744,148.716064,268.663391,171.135498,51.889275,368.647614,194.899841,133.316696,155.978287,170.427429,227.754486,,,,284.380157,167.776810,136.239548,76.282127,158.086884,231.753922,-41.665268,189.459869,314.735992,-49.218727,175.256927,233.399658,156.084534,192.187668,142.429199,58.714756,200.862808,-16.174973,151.699371,189.850266,62.296909,69.021088,177.792618,65.401199,-61.213131,189.440384,-9.838284,70.258171,168.532944,148.389069,350.017670,242.387161,289.410553
6362,53.016667,162.631409,185.974365,309.783173,58.631351,171.483231,306.632477,283.829010,175.726242,223.241501,286.979614,194.784485,306.258026,151.660995,218.814026,-20.552755,-53.716537,171.926025,67.328674,361.296112,190.964218,-42.293846,270.661224,187.325989,-35.133945,-51.355522,185.682281,148.712524,268.613953,171.151291,51.891888,368.620911,194.893768,133.312881,155.965805,170.453964,227.743271,,,,284.336853,167.908203,136.445175,76.281677,158.094589,231.740967,-41.576286,189.492752,314.754456,-49.218384,175.254517,233.394318,156.080627,192.193329,142.423935,58.745708,200.821350,-16.132010,151.700455,189.866913,62.284946,69.013939,177.824524,65.394150,-61.219437,189.419983,-9.843239,69.693825,169.614548,148.239105,349.993195,242.400009,289.379120
6363,53.025000,162.570648,186.162781,309.824951,58.635887,171.399750,306.609436,283.817993,175.724747,223.221161,286.974731,194.799637,306.216034,151.654709,218.826263,-20.559380,-53.727234,171.897446,67.300873,361.283630,190.953400,-42.313141,270.650269,187.328720,-35.154533,-51.351612,185.659943,148.700058,268.611908,171.134308,51.872734,368.606720,194.878418,133.289688,155.956665,170.453094,227.717468,,,,284.336456,167.837204,136.443253,76.286087,158.078476,231.714371,-41.554100,189.468811,314.743439,-49.217693,175.236115,233.381668,156.041718,192.302414,142.345367,58.716316,200.902725,-16.186705,151.698166,189.876831,62.275631,68.991707,177.912003,65.338348,-61.230358,189.404739,-9.852761,70.265938,168.577057,148.363312,350.100098,242.290344,289.428253
6364,53.033333,162.562897,186.195328,309.816101,58.635132,171.388107,306.598053,283.802612,175.753815,223.201126,286.967285,194.863968,306.192322,151.656387,218.849350,-20.560970,-53.743225,171.889969,67.287064,361.257355,190.935532,-42.321056,270.640320,187.336197,-35.156754,-51.355957,185.662582,148.685196,268.506348,171.290131,51.752777,368.602600,194.868408,133.282028,155.947937,170.487823,227.708481,,,,284.338013,167.827225,136.446259,76.281830,158.077988,231.700409,-41.549751,189.463409,314.737305,-49.221809,175.219666,233.367737,156.019974,192.354507,142.330200,58.732151,200.863037,-16.148815,151.693024,189.892517,62.276390,68.837219,178.403931,65.273659,-61.232170,189.383453,-9.836152,70.266479,168.594681,148.354431,350.121338,242.273254,289.426178
6365,53.041667,162.581360,186.195282,309.798553,58.635094,171.387375,306.582886,283.814667,175.755966,223.181137,286.974091,194.890945,306.154053,151.656464,218.855667,-20.562012,-53.745945,171.866425,67.232857,361.250519,190.923782,-42.334785,270.635223,187.327057,-35.162128,-51.355206,185.662445,148.660339,268.557007,171.211594,51.865078,368.604889,194.830872,133.271072,155.954956,170.485428,227.696381,,,,284.338989,167.817276,136.435852,76.302345,158.021973,231.658844,-41.506844,189.369492,314.685944,-49.199242,175.099243,233.356949,156.017410,192.356171,142.332031,58.702705,200.947327,-16.198732,151.695953,189.885773,62.267082,68.796043,178.564346,65.220520,-61.238441,189.347549,-9.840516,70.061790,168.946899,148.170517,350.186340,242.244583,289.402985
