Format Version,1.24,Take Name,RADs_12s_period_1440deg_amplitude,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-10 03.50.46.302 PM,Capture Start Frame,1579145,Total Frames in Take,7283,Total Exported Frames,7283,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4921,41.008333,165.315994,184.062988,312.357422,59.709789,171.625961,306.478516,284.551178,167.271957,223.023819,290.177399,167.157806,307.749847,150.374329,210.152206,-25.107872,-54.122059,176.206955,69.087296,360.930725,190.909531,-42.695210,270.527679,181.426117,-36.190018,-50.202194,189.553574,150.061020,268.613312,172.548386,51.863808,369.887695,194.872345,134.509445,156.832932,176.177795,227.460526,384.575928,173.569687,193.971100,284.325928,172.348709,136.067841,77.879753,162.992661,231.333511,-40.264313,187.447937,316.091949,-48.744675,173.909836,234.268158,156.575089,197.330139,141.652664,57.941563,193.135239,-18.127254,152.353760,190.475235,60.750145,68.486877,177.870071,64.868484,-61.487473,192.137253,-10.823417,70.890373,172.603790,147.679047
4922,41.016667,165.326004,184.095490,312.359589,59.714859,171.651474,306.491211,284.560699,167.250763,223.028992,290.184845,167.149628,307.759216,150.325409,210.279129,-25.021467,-54.118713,176.202362,69.098602,360.935150,190.908249,-42.689445,270.543274,181.427444,-36.185463,-50.195049,189.563705,150.075333,268.617493,172.550522,51.867878,369.890656,194.852005,134.516830,156.835922,176.171967,227.462646,384.584198,173.553757,193.975037,284.334167,172.336609,136.074585,77.881569,162.996368,231.345627,-40.261166,187.443756,316.095612,-48.742661,173.946930,234.280899,156.574997,197.311981,141.653671,57.939667,193.146912,-18.111111,152.351547,190.475967,60.755165,68.484680,177.882202,64.883636,-61.482880,192.149399,-10.808270,70.893127,172.586304,147.684875
4923,41.025000,165.340012,184.107147,312.368408,59.717911,171.682220,306.508484,284.583344,167.200348,223.077759,290.195648,167.175079,307.775848,150.311752,210.297775,-25.002104,-54.115059,176.211853,69.118431,360.937836,190.910797,-42.681049,270.543121,181.427490,-36.173618,-50.195614,189.553909,150.084518,268.614777,172.547684,51.874836,369.895111,194.836914,134.519058,156.846680,176.171432,227.474136,384.587341,173.526047,193.988953,284.298218,172.262573,136.057098,77.893280,162.976807,231.367889,-40.260952,187.423798,316.112701,-48.741383,173.930710,234.298706,156.586899,197.294739,141.667267,57.942146,193.148834,-18.094782,152.358521,190.472656,60.772842,68.491943,177.873672,64.892143,-61.479271,192.160324,-10.788752,70.896179,172.577255,147.700958
4924,41.033333,165.353592,184.116043,312.376160,59.728775,171.716614,306.520081,284.601196,167.147354,223.086090,290.213318,167.167908,307.771729,150.319595,210.291061,-25.002625,-54.114601,176.194031,69.121727,360.930237,190.900482,-42.687416,270.532043,181.424789,-36.175461,-50.191956,189.544708,150.089798,268.614502,172.537582,51.870579,369.898895,194.821686,134.519257,156.856323,176.162933,227.482254,384.597137,173.528412,193.993866,284.286133,172.253494,136.061508,77.893616,162.996613,231.382751,-40.262470,187.423828,316.117371,-48.737461,173.926483,234.302719,156.584000,197.285263,141.675491,57.939644,193.166748,-18.093500,152.360123,190.467422,60.769711,68.490211,177.879623,64.900864,-61.479218,192.164124,-10.787272,70.895470,172.556305,147.704758
4925,41.041667,165.355362,184.145966,312.380341,59.713482,171.751846,306.544800,284.609467,167.161453,223.098282,290.217743,167.194626,307.780640,150.322342,210.295990,-24.987379,-54.115234,176.213791,69.127663,360.930206,190.909973,-42.678654,270.541901,181.430969,-36.168686,-50.173691,189.575516,150.094376,268.613953,172.526917,51.875366,369.913452,194.806290,134.515991,156.861221,176.149948,227.495239,384.600067,173.509521,193.996887,284.292450,172.251404,136.070419,77.899147,162.993546,231.394424,-40.269093,187.427261,316.122375,-48.740807,173.909531,234.305252,156.597321,197.268631,141.684555,57.944717,193.162872,-18.080015,152.402176,190.673996,60.849228,68.487991,177.887451,64.915039,-61.481110,192.155670,-10.790740,70.902153,172.555283,147.710205
4926,41.050000,165.362305,184.166641,312.375275,59.706066,171.802094,306.537994,284.618073,167.146973,223.105042,290.235382,167.196426,307.787292,150.327988,210.297256,-24.985643,-54.111626,176.228912,69.111244,360.930389,190.910660,-42.679531,270.534698,181.431931,-36.163914,-50.168171,189.576080,150.086777,268.621124,172.521149,51.875870,369.922699,194.785995,134.517548,156.869232,176.153366,227.498123,384.621307,173.504929,194.000778,284.257111,172.293182,136.168915,77.903015,163.001190,231.396530,-40.262684,187.442535,316.116425,-48.736526,173.921539,234.303711,156.609268,197.241013,141.677612,57.996033,193.246765,-18.073015,152.433853,190.723236,60.845680,68.494225,177.887054,64.917534,-61.468452,192.165985,-10.795481,70.909294,172.544479,147.705505
4927,41.058333,165.415939,184.028030,312.321655,59.727825,171.765579,306.567993,284.625214,167.130554,223.118347,290.237762,167.205780,307.794739,150.386520,210.156586,-24.917355,-54.112255,176.239578,69.094627,360.941284,190.906677,-42.667793,270.546204,181.418335,-36.164364,-50.170853,189.578751,150.074097,268.626526,172.510330,51.877506,369.929596,194.764297,134.524506,156.877335,176.152481,227.497101,384.618286,173.472916,194.013382,284.291077,172.131958,136.109055,77.908546,162.998154,231.396698,-40.268944,187.430588,316.109833,-48.733955,173.929108,234.294434,156.611481,197.223114,141.677109,58.012203,193.265167,-18.074636,152.440536,190.698929,60.840561,68.499725,177.879776,64.907410,-61.453445,192.162186,-10.826422,70.909607,172.526428,147.696045
4928,41.066667,165.419144,184.040390,312.318420,59.708939,171.845352,306.538666,284.630585,167.117386,223.118347,290.240479,167.213593,307.800629,150.417572,210.070999,-24.905170,-54.105480,176.257523,69.085495,360.944275,190.900513,-42.666973,270.543243,181.424835,-36.157803,-50.166336,189.579178,150.072662,268.629822,172.506317,51.882984,369.944580,194.645844,134.617355,156.878067,176.150024,227.496811,384.625854,173.468552,194.017105,284.272980,172.259430,136.183441,77.913124,162.998993,231.391403,-40.276043,187.440903,316.110626,-48.736752,173.957443,234.284439,156.588776,197.136307,141.685883,58.018505,193.273499,-18.078474,152.439529,190.691589,60.839134,68.501282,177.885284,64.906540,-61.441025,192.212204,-10.835465,70.910896,172.530121,147.697449
4929,41.075000,165.373489,184.193207,312.365997,59.717869,171.851761,306.546722,284.628418,167.095764,223.125336,290.239594,167.209305,307.800598,150.476044,210.209763,-24.910341,-54.103065,176.249542,69.084381,360.979370,190.889603,-42.677071,270.544708,181.445877,-36.151020,-50.163235,189.581680,150.067856,268.632233,172.510406,51.884701,369.930695,194.695770,134.580734,156.882278,176.153229,227.492920,384.628723,173.432663,194.020554,284.267944,172.248062,136.180817,77.911774,163.002655,231.393143,-40.289417,187.445786,316.100006,-48.737911,173.951950,234.283157,156.584518,197.117569,141.689560,58.242012,192.973373,-18.131947,152.443893,190.686386,60.840340,68.504936,177.879547,64.909584,-61.430241,192.236160,-10.824433,70.910522,172.507553,147.694824
4930,41.083333,165.372849,184.208237,312.374084,59.719505,171.856934,306.574097,284.634827,167.085831,223.129440,290.243622,167.224884,307.808655,150.475693,210.233871,-24.913429,-54.082226,176.256119,69.092018,360.990601,190.882584,-42.677750,270.554260,181.445679,-36.148067,-50.153343,189.575867,150.074524,268.635315,172.499649,51.882607,369.944305,194.608566,134.631790,156.883087,176.151001,227.499969,384.636261,173.415894,194.030457,284.272339,172.235443,136.184784,77.913483,162.985458,231.402206,-40.285553,187.447311,316.104401,-48.734711,173.941864,234.288406,156.589966,197.105774,141.690689,58.270943,193.024750,-18.120081,152.449310,190.679245,60.852882,68.514221,177.861023,64.917580,-61.415504,192.238174,-10.798297,70.914307,172.490448,147.706467
4931,41.091667,165.378418,184.240158,312.367706,59.711788,171.891373,306.567688,284.630493,167.088974,223.138763,290.238525,167.228439,307.809662,150.472290,210.251785,-24.897577,-54.085575,176.265488,69.101082,360.982086,190.901657,-42.663464,270.544922,181.454010,-36.142159,-50.154819,189.591415,150.074631,268.636963,172.493393,51.883839,369.926331,194.584900,134.673279,156.877136,176.160934,227.509125,384.631134,173.391953,194.039261,284.271057,172.219177,136.184891,77.917313,162.993988,231.412674,-40.286892,187.462646,316.105682,-48.739799,173.943527,234.289841,156.591888,197.104004,141.693115,58.044624,193.344406,-18.049625,152.450699,190.681686,60.859001,68.515671,177.863419,64.926529,-61.413635,192.235214,-10.787564,70.920540,172.496185,147.709259
4932,41.100000,165.513290,184.356781,312.370392,59.721573,171.869385,306.599579,284.638092,167.052948,223.148285,290.243317,167.227753,307.827850,150.478439,210.246567,-24.886858,-54.086086,176.236877,69.107887,360.984314,190.886902,-42.658169,270.540802,181.415390,-36.122169,-50.159122,189.590805,150.083893,268.720001,172.420349,51.952503,369.912872,194.593063,134.685806,156.890533,176.143494,227.513107,384.634430,173.388367,194.045319,284.271973,172.205719,136.192642,77.917603,162.989304,231.419113,-40.281326,187.435211,316.121399,-48.734833,173.928253,234.301727,156.290939,197.611359,141.698166,58.034706,193.334427,-18.035315,152.455902,190.663345,60.866611,68.515205,177.855133,64.930855,-61.426369,192.232300,-10.770797,70.926842,172.472809,147.713394
4933,41.108333,165.462616,184.537491,312.428070,59.715603,171.882172,306.605988,284.630188,167.072281,223.154892,290.236938,167.253586,307.833313,150.478806,210.256821,-24.878090,-54.091499,176.248413,69.114220,360.947632,190.924026,-42.626778,270.532959,181.411514,-36.111744,-50.163261,189.587967,150.086426,268.660492,172.431671,51.886162,369.915649,194.573349,134.688141,156.887253,176.148407,227.516937,384.634613,173.368179,194.053833,284.269775,172.191132,136.200653,77.909714,163.021576,231.425354,-40.289814,187.448166,316.126312,-48.738049,173.949341,234.307907,156.201706,197.781845,141.673050,58.030659,193.368744,-18.024006,152.454681,190.666306,60.873089,68.513924,177.876434,64.936302,-61.437763,192.237335,-10.759690,70.922394,172.465210,147.713028
4934,41.116667,165.459320,184.545242,312.441681,59.712063,171.872314,306.608002,284.640320,167.042969,223.168594,290.248413,167.219559,307.862366,150.484406,210.244934,-24.876003,-54.088772,176.235291,69.121735,360.945374,190.911057,-42.618046,270.545715,181.395081,-36.102005,-50.156429,189.580231,150.097580,268.668182,172.374207,51.958542,369.922760,194.551392,134.688141,156.889786,176.139923,227.531631,384.629028,173.357010,194.068375,284.343719,172.061157,136.294861,77.922188,162.969955,231.443787,-40.291271,187.429459,316.134430,-48.730164,173.930313,234.319107,156.228485,197.733292,141.684341,58.037704,193.362473,-18.022673,152.460800,190.659180,60.879192,68.517448,177.867981,64.943634,-61.439243,192.176956,-10.733955,70.923126,172.448502,147.720901
4935,41.125000,165.460419,184.574387,312.435242,59.706375,171.901703,306.612762,284.628845,167.041779,223.180893,290.243835,167.245056,307.871552,150.490463,210.252502,-24.866133,-54.093922,176.220734,69.120659,360.942169,190.914856,-42.601612,270.539124,181.415298,-36.092167,-50.166012,189.592010,150.093399,268.705017,172.317642,51.969383,369.921814,194.549271,134.694855,156.885284,176.147095,227.530777,384.617340,173.195053,194.115616,284.369293,171.970581,136.322433,77.912308,162.991165,231.448395,-40.296806,187.432541,316.129669,-48.742455,173.937592,234.315247,156.252258,197.664337,141.694519,58.038464,193.383560,-18.012098,152.413727,190.419983,60.815861,68.511719,177.865799,64.948975,-61.445892,192.168243,-10.708892,70.916016,172.444611,147.722809
4936,41.133333,165.464432,184.572372,312.442352,59.713203,171.982498,306.641632,284.640228,167.035233,223.196884,290.246307,167.246719,307.878021,150.488861,210.252487,-24.859436,-54.089725,176.192932,69.131447,360.948181,190.910400,-42.592522,270.536957,181.441269,-36.084770,-50.156158,189.593536,150.102509,268.718628,172.307434,51.977654,369.923889,194.522049,134.698700,156.885193,176.156006,227.539917,384.618561,173.183731,194.123566,284.372131,171.962036,136.324753,77.923019,162.970963,231.457428,-40.300114,187.430542,316.142578,-48.733746,173.935120,234.324936,156.258118,197.642090,141.700928,58.072159,193.220139,-17.939466,152.402740,190.380737,60.827099,68.517563,177.818466,64.955040,-61.443871,192.166306,-10.686958,70.924294,172.421021,147.726761
4937,41.141667,165.472992,184.608261,312.445526,59.707867,172.012634,306.641266,284.628632,167.033051,223.198135,290.245239,167.255234,307.883301,150.479584,210.261353,-24.853270,-54.091961,176.199799,69.130676,360.944092,190.926743,-42.581524,270.533417,181.454376,-36.080006,-50.161297,189.582336,150.100616,268.712769,172.305954,51.971935,369.922089,194.517548,134.707672,156.886002,176.154877,227.540131,384.618408,173.180817,194.125793,284.348602,171.931183,136.350800,77.917351,162.986938,231.458435,-40.292820,187.354935,316.206665,-48.726387,173.965714,234.315186,156.280975,197.673798,141.681290,58.061474,193.200912,-17.929386,152.405762,190.381729,60.834053,68.505287,177.799606,64.951515,-61.440643,192.145981,-10.703149,70.919067,172.405487,147.730988
4938,41.150000,165.481171,184.608795,312.445862,59.714439,172.020248,306.648895,284.642120,166.997620,223.203659,290.260651,167.227722,307.891235,150.479187,210.267197,-24.852644,-54.084972,176.195282,69.127464,360.954742,190.915390,-42.571487,270.541565,181.456635,-36.071735,-50.153450,189.575302,150.103210,268.708923,172.295685,51.974747,369.920288,194.512375,134.712921,156.898666,176.141418,227.544754,384.628967,173.173584,194.125839,284.350311,171.909241,136.363449,77.925117,162.975525,231.470016,-40.329823,187.364563,316.172943,-48.729237,173.993713,234.330566,156.283447,197.682861,141.677322,58.005569,193.272232,-17.995279,152.412323,190.370697,60.833302,68.507195,177.779007,64.952042,-61.417717,192.099548,-10.729674,70.881409,172.275085,147.723770
4939,41.158333,165.493408,184.625732,312.442444,59.716568,172.053467,306.645355,284.648346,167.005585,223.204239,290.257782,167.243134,307.888672,150.486679,210.270294,-24.846262,-54.083633,176.225769,69.128937,360.958252,190.920074,-42.560123,270.539154,181.452927,-36.072674,-50.150398,189.589417,150.101959,268.705078,172.290329,51.973076,369.927612,194.501862,134.714462,156.902130,176.143066,227.547440,384.633453,173.142136,194.138840,284.360443,171.880142,136.361130,77.930374,162.988434,231.475159,-40.294533,187.341034,316.218445,-48.729977,173.991730,234.335129,156.285706,197.665436,141.675262,58.079018,193.172226,-17.931053,152.264069,191.031967,60.853111,68.513428,177.789505,64.961884,-61.360340,192.117401,-10.738641,70.919907,172.351761,147.738602
4940,41.166667,165.509232,184.638245,312.439514,59.725395,172.052597,306.654358,284.666626,166.965164,223.202545,290.281311,167.231537,307.888153,150.499557,210.255524,-24.847826,-54.067051,176.245514,69.122772,360.973297,190.910309,-42.559158,270.592041,181.450577,-36.043495,-50.140022,189.586182,150.102615,268.818542,172.156815,52.065918,369.934631,194.470551,134.714752,156.914810,176.134720,227.550781,384.636353,173.145309,194.132065,284.372925,171.866577,136.363113,77.942001,162.994141,231.475815,-40.287331,187.330582,316.218597,-48.717972,173.967651,234.336334,156.301376,197.636246,141.678284,58.256821,192.945877,-18.019129,152.228928,191.255829,60.814667,68.525055,177.798370,64.964195,-61.380085,192.096329,-10.772623,70.778931,172.824631,147.634781
4941,41.175000,165.521103,184.654617,312.436554,59.727657,172.111862,306.634521,284.664062,166.963974,223.214752,290.286469,167.253342,307.895020,150.503021,210.277878,-24.834204,-54.060314,176.234482,69.130234,360.976929,190.992035,-42.509544,270.573090,181.434540,-36.067429,-50.135525,189.590164,150.107712,268.864746,172.069229,52.085331,370.020142,194.428604,134.661133,156.924454,176.137054,227.554245,384.653473,173.037140,194.190155,284.378845,171.852158,136.365463,77.955002,163.011154,231.486877,-40.288860,187.348160,316.222809,-48.717926,173.995422,234.338303,156.312347,197.629379,141.682175,58.065250,193.341843,-17.987301,152.255707,191.233093,60.818695,68.539268,177.837051,64.976883,-61.342545,192.180954,-10.763708,70.749626,173.039886,147.601639
4942,41.183333,165.581924,184.523514,312.388458,59.757954,172.100388,306.670868,284.688629,166.924683,223.226135,290.306213,167.254776,307.906647,150.511993,210.266434,-24.829903,-54.047539,176.211517,69.125282,360.997345,190.914841,-42.539433,270.602234,181.457886,-36.032772,-50.127571,189.582916,150.109177,268.763489,172.198578,51.981636,370.070465,194.413086,134.630722,156.940857,176.123657,227.560287,384.676483,173.011963,194.202896,284.432953,171.711655,136.471664,77.968491,163.003662,231.500854,-40.285431,187.332108,316.225067,-48.706665,173.972595,234.342484,156.411758,197.521805,141.629578,58.054466,193.297394,-17.977930,152.283813,191.140182,60.837631,68.546410,177.816742,64.977081,-61.331486,192.185013,-10.759439,70.756104,173.010056,147.601013
4943,41.191667,165.587036,184.560028,312.391693,59.756832,172.123520,306.663025,284.687805,166.926575,223.236252,290.307709,167.284851,307.910065,150.514755,210.265533,-24.825787,-54.041401,176.216476,69.132065,361.011230,191.002579,-42.475372,270.618225,181.481689,-36.018703,-50.126171,189.595352,150.113098,268.808990,172.180237,52.071232,370.079895,194.392929,134.629868,156.944214,176.121277,227.564362,384.681549,172.991745,194.216125,284.465515,171.612137,136.501221,77.967934,163.023163,231.504425,-40.290565,187.437820,316.164429,-48.702526,173.997299,234.343048,156.442566,197.500336,141.628159,58.051132,193.300430,-17.969339,152.295105,191.114410,60.849857,68.547913,177.811523,64.987305,-61.321465,192.191330,-10.742138,70.770119,172.950974,147.620956
4944,41.200000,165.580673,184.557739,312.392242,59.760880,172.099319,306.687042,284.697205,166.915451,223.249588,290.308746,167.307236,307.925964,150.563202,210.092804,-24.744545,-54.033783,176.192520,69.135040,361.050842,191.013016,-42.446819,270.601532,181.476746,-36.041142,-50.120697,189.591766,150.117783,268.864258,172.057693,52.084324,370.080170,194.385849,134.639069,156.949173,176.120850,227.567871,384.693787,172.984390,194.226639,284.599548,171.490829,136.423981,77.974838,163.013794,231.513626,-40.277847,187.351776,316.220123,-48.701332,173.987610,234.356247,156.439148,197.469879,141.630981,58.056438,193.290527,-17.961514,152.254181,190.860367,60.784073,68.553818,177.781906,64.987617,-61.287529,192.162415,-10.738095,70.780670,172.900803,147.627579
4945,41.208333,165.519409,184.745468,312.451111,59.743549,172.101913,306.689178,284.686462,166.935349,223.255325,290.300629,167.334244,307.927185,150.537186,210.233871,-24.804863,-54.033592,176.226547,69.140701,361.074463,191.000778,-42.427288,270.598236,181.567841,-36.036602,-50.124928,189.592575,150.112518,268.871643,172.026443,52.087700,370.079926,194.366577,134.650208,156.935745,176.142456,227.571686,384.696106,172.981186,194.221924,284.620300,171.503540,136.421600,77.965019,163.017014,231.513275,-40.299187,187.341309,316.235535,-48.707958,173.996735,234.352707,156.427170,197.476547,141.636490,58.059006,193.281006,-17.961496,152.290649,191.029053,60.869137,68.547127,177.780151,64.988281,-61.272846,192.152054,-10.745114,70.973213,172.365662,147.743011
4946,41.216667,165.484360,184.884521,312.546417,59.746712,172.093048,306.695068,284.683990,166.934875,223.274597,290.292725,167.346100,307.946808,150.558411,210.133606,-24.732073,-54.028885,176.226181,69.146187,361.100189,190.984558,-42.416958,270.597198,181.571335,-36.020302,-50.120041,189.586212,150.114899,268.759674,172.179565,51.983799,370.076324,194.349625,134.657486,156.936188,176.133224,227.580841,384.703979,172.967880,194.227478,284.472870,171.605988,136.506439,77.964920,163.011826,231.519791,-40.298859,187.326111,316.241364,-48.706795,173.986847,234.357376,156.425980,197.472229,141.635101,58.063904,193.292511,-17.941786,152.303299,191.073700,60.858990,68.549026,177.770859,64.991890,-61.287220,192.150055,-10.732368,70.959579,172.303772,147.755417
4947,41.225000,165.476593,184.911011,312.542480,59.740162,172.126144,306.672272,284.677612,166.926346,223.274429,290.286774,167.344727,307.945190,150.789200,209.589203,-24.684547,-54.000687,176.168564,69.139694,361.101562,190.985046,-42.417782,270.603210,181.549713,-36.025883,-50.123390,189.580856,150.116074,268.703308,172.270721,51.978619,370.081268,194.344528,134.663864,156.930984,176.131897,227.578171,384.716370,172.951553,194.231552,284.565002,171.525101,136.431656,77.962662,163.006287,231.514709,-40.294292,187.328705,316.235107,-48.706379,173.976532,234.348709,156.429306,197.464706,141.633209,58.065208,193.309128,-17.946693,152.258698,190.833710,60.785370,68.551903,177.764755,64.985649,-61.303459,192.176056,-10.735034,70.957153,172.302078,147.747253
4948,41.233333,165.507782,184.775696,312.449677,59.727211,172.131378,306.666870,284.677704,166.928421,223.280121,290.279694,167.367783,307.951050,150.783508,209.560059,-24.684404,-54.024483,176.231720,69.145592,361.093048,190.976959,-42.420399,270.602448,181.587280,-36.029438,-50.122231,189.582611,150.117386,268.709167,172.269592,51.980873,370.089935,194.327087,134.664536,156.932098,176.138885,227.580353,384.713104,172.948303,194.234131,284.616608,171.481277,136.426407,77.971664,163.009827,231.519501,-40.288944,187.347687,316.232697,-48.702896,173.990005,234.358215,156.431076,197.450653,141.631317,58.075508,193.319519,-17.943539,152.271057,190.768280,60.796188,68.558182,177.770187,64.987717,-61.301052,192.179276,-10.741224,70.807182,172.756195,147.652252
4949,41.241667,165.511505,184.810883,312.440887,59.746807,172.131973,306.685211,284.688995,166.910233,223.273773,290.288269,167.375488,307.951599,150.570450,210.199112,-24.802324,-53.999626,176.165253,69.138695,361.089539,190.989410,-42.421326,270.605255,181.591217,-36.034481,-50.123268,189.589111,150.117599,268.728699,172.234329,51.979668,370.087646,194.302521,134.660248,156.940338,176.146988,227.571243,384.725189,172.915573,194.233459,284.622894,171.452972,136.426971,77.968758,163.018143,231.517288,-40.290874,187.333191,316.233704,-48.702568,173.983673,234.352478,156.439682,197.443207,141.628830,58.081642,193.331772,-17.949026,152.278183,190.765244,60.791447,68.560043,177.773346,64.980087,-61.291897,192.159592,-10.744716,70.765022,172.961136,147.608261
4950,41.250000,165.513641,184.833740,312.438751,59.738396,172.178345,306.663910,284.688507,166.913116,223.269989,290.293945,167.398346,307.947296,150.477844,210.398209,-24.813139,-54.027618,176.216324,69.133430,361.083344,191.002380,-42.426380,270.601593,181.556259,-36.031143,-50.120693,189.589508,150.111526,268.733368,172.198929,51.974983,370.091888,194.292465,134.663849,156.943924,176.156067,227.565384,384.719727,172.916229,194.228653,284.616974,171.453842,136.429077,77.969536,163.048645,231.514816,-40.299294,187.345032,316.229584,-48.706551,174.002960,234.347412,156.438217,197.442001,141.619781,58.085331,193.311005,-17.952311,152.279572,190.770691,60.787067,68.559952,177.779129,64.983345,-61.281834,192.148468,-10.748207,70.771294,172.948776,147.607635
4951,41.258333,165.520767,184.833740,312.427795,59.743519,172.188843,306.664246,284.690460,166.888641,223.271729,290.292206,167.415771,307.942139,150.545288,210.201385,-24.743710,-53.992649,176.168472,69.135185,361.085175,191.006439,-42.429874,270.604370,181.569580,-36.038998,-50.114902,189.587631,150.113800,268.841827,172.057755,52.064495,370.035950,194.222351,134.568817,156.944214,176.157318,227.567581,384.720703,172.890579,194.226440,284.614716,171.429611,136.425705,77.967728,163.065353,231.512726,-40.299229,187.329300,316.229187,-48.703617,173.990814,234.343506,156.447189,197.438385,141.613998,58.121193,193.156128,-17.871981,152.319565,190.983749,60.853153,68.564201,177.761353,64.976776,-61.279392,192.152649,-10.747375,70.793587,172.889023,147.617722
4952,41.266667,165.506958,184.856293,312.421570,59.735062,172.197617,306.656952,284.678894,166.893341,223.261795,290.281097,167.444870,307.941772,150.802948,209.566818,-24.695040,-53.991501,176.156647,69.115959,361.087830,190.996262,-42.435055,270.609802,181.567886,-36.052513,-50.116982,189.599121,150.111389,268.881287,171.970490,52.075516,370.026520,194.209229,134.570190,156.937836,176.172623,227.556534,384.720276,172.895523,194.215027,284.615387,171.400787,136.416901,77.958115,163.071960,231.502533,-40.298698,187.339767,316.232544,-48.707142,173.998764,234.339600,156.388947,197.079147,141.516357,58.306862,192.944611,-17.975542,152.275772,190.782593,60.757301,68.554695,177.758209,64.963692,-61.284702,192.165009,-10.756036,70.793343,172.852570,147.618896
4953,41.275000,165.488251,184.867981,312.421539,59.726692,172.190735,306.653656,284.669556,166.898224,223.275269,290.270691,167.493317,307.948059,150.796677,209.552689,-24.693243,-53.998875,176.154953,69.117989,361.098389,190.997238,-42.425495,270.612610,181.593292,-36.047039,-50.120125,189.585632,150.103058,268.876740,171.977676,52.075554,370.027924,194.188278,134.578705,156.929916,176.170914,227.559662,384.717773,172.863647,194.222351,284.616882,171.387344,136.422577,77.953827,163.081161,231.501114,-40.307858,187.432983,316.160400,-48.706898,173.989517,234.339264,156.609055,196.586227,141.600494,58.150967,193.177078,-17.890743,152.276871,190.731339,60.770290,68.557808,177.742493,64.959900,-61.290054,192.168365,-10.755466,70.789413,172.712753,147.567886
4954,41.283333,165.420853,184.948944,312.362762,59.691887,172.187912,306.627197,284.652344,166.899734,223.279922,290.238678,167.550552,307.953522,150.788315,209.562943,-24.694689,-54.037117,176.207779,69.114418,361.098022,190.987320,-42.425076,270.608276,181.605896,-36.046940,-50.128830,189.585434,150.092361,268.760437,172.147263,51.975666,370.085632,194.232590,134.674637,156.909180,176.188477,227.552185,384.724365,172.848984,194.221619,284.601105,171.398499,136.426147,77.938530,163.057617,231.494614,-40.451019,187.174271,316.240326,-48.705685,173.985184,234.315216,156.598160,196.577530,141.594437,58.108967,193.128937,-17.884531,152.255630,190.692368,60.783672,68.552650,177.743469,64.953293,-61.299500,192.170807,-10.771043,70.952545,172.124847,147.668350
4955,41.291667,165.390640,184.935120,312.361420,59.678898,172.177536,306.622742,284.642365,166.912674,223.293732,290.218811,167.608643,307.973602,150.790649,209.563919,-24.695751,-54.031784,176.210678,69.113670,361.102325,190.987793,-42.418507,270.609070,181.611115,-36.041355,-50.129826,189.584625,150.096817,268.810760,172.125626,52.061523,370.104492,194.205170,134.679825,156.888947,176.199188,227.554291,384.725677,172.827881,194.228210,284.596985,171.406891,136.428345,77.930748,163.041214,231.489166,-40.507793,187.162064,316.202606,-48.709091,173.976898,234.312805,156.594315,196.565094,141.595047,58.289448,192.947479,-17.991295,152.271118,190.701660,60.769382,68.551758,177.715179,64.944672,-61.297726,192.144867,-10.776148,70.948334,172.093658,147.676636
4956,41.300000,165.356354,184.961578,312.360657,59.658894,172.165497,306.624298,284.628754,166.932755,223.299759,290.191589,167.673538,307.982635,150.789093,209.564621,-24.698084,-54.047802,176.228241,69.100677,361.099091,190.997452,-42.410145,270.605713,181.619736,-36.042107,-50.138672,189.588654,150.091980,268.866821,172.008789,52.080448,370.077240,194.016068,134.527939,156.870377,176.206863,227.555893,384.736053,172.833755,194.223969,284.454193,171.540207,136.511383,77.916611,163.044128,231.482986,-40.467815,187.267609,316.165466,-48.720181,173.985138,234.306519,156.577682,196.579895,141.592346,58.099174,193.337250,-17.981188,152.249466,190.690674,60.776855,68.543404,177.719040,64.945663,-61.301311,192.156464,-10.778983,70.941154,172.114029,147.668274
4957,41.308333,165.315292,185.110840,312.444702,59.652489,172.150467,306.627411,284.621735,166.937500,223.301819,290.185242,167.732697,307.987915,150.568802,210.200195,-24.815117,-54.049252,176.212814,69.090805,361.105133,190.983383,-42.419746,270.608429,181.609451,-36.050434,-50.138050,189.585327,150.091202,268.875092,171.974747,52.076488,370.071808,194.002472,134.519180,156.861938,176.226181,227.558701,384.727722,172.819153,194.232178,284.538940,171.461380,136.431793,77.916565,163.016327,231.486740,-40.465488,187.270218,316.162170,-48.728886,173.940552,234.310059,156.584396,196.565613,141.586838,58.073521,193.307617,-17.972076,152.268433,190.687210,60.759602,68.552002,177.701370,64.935623,-61.299076,192.144653,-10.776711,70.947784,172.103699,147.664825
